id,type,source,instantTicketingRequired,nonHomogeneous,oneWay,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Departure IATACodes,Departure Terminals,Number of Stops,layover durations,Arrival Terminals,Departure Times,Arrival Times,Airline,Blacklist,Currency,Total Price,Base Price,Fee Amount,Grand Total Price,Additional fees,Fee Type,Traveler ID,Fare Option,Traveler Type,Segment IDs,Cabins,Fare Bases,Branded Fares,Branded Fare Labels,Classes,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BAGGAGE_amenityProvider,MEAL_description,MEAL_isChargeable,MEAL_amenityProvider,ENTERTAINMENT_description,ENTERTAINMENT_isChargeable,ENTERTAINMENT_amenityProvider,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider
139.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,7.0,"[""JU""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""TK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""TK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""TK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""TK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""UX""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""UX""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AZ""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""AC""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""AC""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""OS""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""OS""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""OS""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""OS""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LX""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""SN""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""VS""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LX""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,4.0,"[""LH""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""AF""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-18,2024-06-18,9.0,"[""SK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""TP""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-19,2024-05-19,9.0,"[""FI""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-19,2024-06-19,7.0,"[""JU""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,1.0,"[""AY""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""LO""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,9.0,"[""TK""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-21,2024-05-21,4.0,"[""IB""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0,flight-offer,GDS,0.0,0.0,0.0,2024-06-19,2024-06-19,9.0,"[""AZ""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0,flight-offer,GDS,0.0,0.0,0.0,2024-05-25,2024-05-25,9.0,"[""UA""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
