id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Currency.1,Total Price.1,Base Price.1,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,BRANDED_FARES_description,BRANDED_FARES_isChargeable,BRANDED_FARES_amenityProvider,PRE_RESERVED_SEAT_description,PRE_RESERVED_SEAT_isChargeable,PRE_RESERVED_SEAT_amenityProvider,TRAVEL_SERVICES_description,TRAVEL_SERVICES_isChargeable,TRAVEL_SERVICES_amenityProvider,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Firt flight departure,Second flight departure,Third flight departure,Firt flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option
61,2024-05-25,2024-05-25,9,AC,PT15H53M,1,AC,904.0,1113.83,EUR,1113.83,904.0,BASIC,BASIC,0,CHECKED BAG FIRST,True,BASIC SEAT,True,BrandedFare,,,,,,,CPH, PT8H15M, YYZ, PT1H48M,,,2024-06-17T12:25:00, 2024-06-17T20:30:00,,2024-06-17T14:40:00, 2024-06-17T22:18:00,,CPH, YYZ,,BASIC,COMPLIMENTARY MEAL
62,2024-05-25,2024-05-25,9,UA,PT15H53M,1,UA,904.0,1113.83,EUR,1113.83,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT8H15M, YYZ, PT1H48M,,,2024-06-17T12:25:00, 2024-06-17T20:30:00,,2024-06-17T14:40:00, 2024-06-17T22:18:00,,CPH, YYZ,,BE,
63,2024-05-25,2024-05-25,9,UA,PT11H15M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T14:50:00, 2024-06-17T17:10:00,,2024-06-17T16:20:00, 2024-06-17T20:05:00,,CPH, FRA,,BE,
64,2024-05-25,2024-05-25,9,UA,PT13H50M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T12:15:00, 2024-06-17T17:10:00,,2024-06-17T13:45:00, 2024-06-17T20:05:00,,CPH, FRA,,BE,
65,2024-05-25,2024-05-25,9,UA,PT16H25M,1,UA,904.0,1114.61,EUR,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,MILEAGE ACCRUAL,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,PRIORITY BOARDING,True,BrandedFare,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T09:40:00, 2024-06-17T17:10:00,,2024-06-17T11:10:00, 2024-06-17T20:05:00,,CPH, FRA,,BE,
66,2024-05-25,2024-05-25,9,OS,PT16H10M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT8H,,,2024-06-17T09:50:00, 2024-06-17T18:00:00,,2024-06-17T11:30:00, 2024-06-17T20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
67,2024-05-25,2024-05-25,9,OS,PT16H15M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT9H10M,,,2024-06-17T09:50:00, 2024-06-17T16:55:00,,2024-06-17T11:30:00, 2024-06-17T20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
68,2024-05-25,2024-05-25,9,OS,PT19H,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT8H,,,2024-06-17T07:00:00, 2024-06-17T18:00:00,,2024-06-17T08:40:00, 2024-06-17T20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
69,2024-05-25,2024-05-25,9,OS,PT19H5M,1,OS,904.0,1128.81,EUR,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H40M, VIE, PT9H10M,,,2024-06-17T07:00:00, 2024-06-17T16:55:00,,2024-06-17T08:40:00, 2024-06-17T20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS
70,2024-05-25,2024-05-25,9,LX,PT12H50M,1,LX,904.0,1128.85,EUR,1128.85,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,EXTRA LEGROOM SEAT RESERVATION,True,BrandedFare,,,,CPH, PT1H50M, ZRH, PT9H10M,,,2024-06-17T09:40:00, 2024-06-17T13:20:00,,2024-06-17T11:30:00, 2024-06-17T16:30:00,,CPH, ZRH,,ECOLIGHT,CATERING ON EUROPE AND CAI FLT
71,2024-05-25,2024-05-25,9,LH,PT14H40M,1,LH,904.0,1129.21,EUR,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H55M,,,2024-06-17T06:10:00, 2024-06-17T11:55:00,,2024-06-17T07:45:00, 2024-06-17T14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS
72,2024-05-25,2024-05-25,4,LH,PT11H10M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-17T14:50:00, 2024-06-17T18:00:00,,2024-06-17T16:20:00, 2024-06-17T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
73,2024-05-25,2024-05-25,4,LH,PT11H15M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T14:50:00, 2024-06-17T17:10:00,,2024-06-17T16:20:00, 2024-06-17T20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
74,2024-05-25,2024-05-25,4,LH,PT13H40M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-17T14:50:00, 2024-06-17T20:55:00,,2024-06-17T16:20:00, 2024-06-17T22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
75,2024-05-25,2024-05-25,4,LH,PT14H20M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H50M,,,2024-06-17T14:50:00, 2024-06-17T20:20:00,,2024-06-17T16:20:00, 2024-06-17T23:10:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
76,2024-05-25,2024-05-25,9,LH,PT12H50M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H30M,,,2024-06-17T06:35:00, 2024-06-17T10:55:00,,2024-06-17T08:05:00, 2024-06-17T13:25:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
77,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-17T12:00:00, 2024-06-17T18:00:00,,2024-06-17T13:30:00, 2024-06-17T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
78,2024-05-25,2024-05-25,9,LH,PT14H,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT10H,,,2024-06-17T12:00:00, 2024-06-17T16:00:00,,2024-06-17T13:30:00, 2024-06-17T20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
79,2024-05-25,2024-05-25,9,LH,PT14H5M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T12:00:00, 2024-06-17T17:10:00,,2024-06-17T13:30:00, 2024-06-17T20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
80,2024-05-25,2024-05-25,9,LH,PT16H30M,1,LH,904.0,1132.11,EUR,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-17T12:00:00, 2024-06-17T20:55:00,,2024-06-17T13:30:00, 2024-06-17T22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS
81,2024-06-17,2024-06-17,9,VS,PT8H50M,0,VS,1001.0,1205.46,EUR,1205.46,1001.0,LIGHT,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,EARN MILES,False,BrandedFare,ADVANCED SEAT SELECTION,True,BrandedFare,,,,CPH, PT8H50M,,,,,2024-06-17T14:00:00,,,2024-06-17T16:50:00,,,CPH,,,LIGHT,MEALS AND DRINKS
82,2024-05-25,2024-05-25,4,LX,PT14H35M,1,LX,988.0,1212.85,EUR,1212.85,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,EXTRA LEGROOM SEAT RESERVATION,True,BrandedFare,,,,CPH, PT1H45M, ZRH, PT9H10M,,,2024-06-17T07:55:00, 2024-06-17T13:20:00,,2024-06-17T09:40:00, 2024-06-17T16:30:00,,CPH, ZRH,,ECOSAVER,CATERING ON EUROPE AND CAI FLT
83,2024-05-25,2024-05-25,4,LH,PT11H55M,1,LH,988.0,1213.21,EUR,1213.21,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H35M, MUC, PT8H,,,2024-06-17T16:05:00, 2024-06-17T20:00:00,,2024-06-17T17:40:00, 2024-06-17T22:00:00,,CPH, MUC,,ECOSAVER,CATERING ON EUROPE FLTS
84,2024-05-25,2024-05-25,4,LH,PT10H15M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-17T18:15:00, 2024-06-17T20:55:00,,2024-06-17T19:45:00, 2024-06-17T22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
85,2024-05-25,2024-05-25,4,LH,PT12H45M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H,,,2024-06-17T13:15:00, 2024-06-17T18:00:00,,2024-06-17T14:45:00, 2024-06-17T20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
86,2024-05-25,2024-05-25,4,LH,PT12H45M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT10H,,,2024-06-17T13:15:00, 2024-06-17T16:00:00,,2024-06-17T14:45:00, 2024-06-17T20:00:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
87,2024-05-25,2024-05-25,4,LH,PT12H50M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H55M,,,2024-06-17T13:15:00, 2024-06-17T17:10:00,,2024-06-17T14:45:00, 2024-06-17T20:05:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
88,2024-05-25,2024-05-25,4,LH,PT15H15M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT7H35M,,,2024-06-17T13:15:00, 2024-06-17T20:55:00,,2024-06-17T14:45:00, 2024-06-17T22:30:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
89,2024-05-25,2024-05-25,4,LH,PT15H55M,1,LH,988.0,1216.11,EUR,1216.11,988.0,ECOSAVER,ECONOMY SAVER,1,,,STANDARD SEAT RESERVATION,True,BrandedFare,,,,,,,CPH, PT1H30M, FRA, PT8H50M,,,2024-06-17T13:15:00, 2024-06-17T20:20:00,,2024-06-17T14:45:00, 2024-06-17T23:10:00,,CPH, FRA,,ECOSAVER,CATERING ON EUROPE FLTS
90,2024-06-17,2024-06-17,9,AF,PT10H30M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-17T14:40:00, 2024-06-17T17:05:00,,2024-06-17T16:05:00, 2024-06-17T19:10:00,,CPH, AMS,,LIGHT,SNACK
91,2024-06-17,2024-06-17,9,AF,PT10H55M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-17T11:50:00, 2024-06-17T14:30:00,,2024-06-17T13:15:00, 2024-06-17T16:45:00,,CPH, AMS,,LIGHT,SNACK
92,2024-06-17,2024-06-17,9,AF,PT12H,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-17T09:25:00, 2024-06-17T13:25:00,,2024-06-17T10:50:00, 2024-06-17T15:25:00,,CPH, AMS,,LIGHT,SNACK
93,2024-06-17,2024-06-17,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-17T09:25:00, 2024-06-17T14:30:00,,2024-06-17T10:50:00, 2024-06-17T16:45:00,,CPH, AMS,,LIGHT,SNACK
94,2024-06-17,2024-06-17,9,AF,PT13H20M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-17T11:50:00, 2024-06-17T17:05:00,,2024-06-17T13:15:00, 2024-06-17T19:10:00,,CPH, AMS,,LIGHT,SNACK
95,2024-06-17,2024-06-17,9,AF,PT15H25M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H,,,2024-06-17T06:00:00, 2024-06-17T13:25:00,,2024-06-17T07:25:00, 2024-06-17T15:25:00,,CPH, AMS,,LIGHT,SNACK
96,2024-06-17,2024-06-17,9,AF,PT15H45M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-17T09:25:00, 2024-06-17T17:05:00,,2024-06-17T10:50:00, 2024-06-17T19:10:00,,CPH, AMS,,LIGHT,SNACK
97,2024-06-17,2024-06-17,9,AF,PT16H45M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H15M,,,2024-06-17T06:00:00, 2024-06-17T14:30:00,,2024-06-17T07:25:00, 2024-06-17T16:45:00,,CPH, AMS,,LIGHT,SNACK
98,2024-06-17,2024-06-17,9,AF,PT19H10M,1,KL,1001.0,1233.21,EUR,1233.21,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT1H25M, AMS, PT8H5M,,,2024-06-17T06:00:00, 2024-06-17T17:05:00,,2024-06-17T07:25:00, 2024-06-17T19:10:00,,CPH, AMS,,LIGHT,SNACK
99,2024-06-17,2024-06-17,9,AF,PT12H25M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H15M,,,2024-06-17T06:20:00, 2024-06-17T10:30:00,,2024-06-17T08:25:00, 2024-06-17T12:45:00,,CPH, CDG,,LIGHT,SNACK
100,2024-06-17,2024-06-17,9,AF,PT12H35M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-17T15:50:00, 2024-06-17T20:30:00,,2024-06-17T17:50:00, 2024-06-17T22:25:00,,CPH, CDG,,LIGHT,SNACK
101,2024-06-17,2024-06-17,9,AF,PT12H45M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-17T12:05:00, 2024-06-17T16:30:00,,2024-06-17T14:05:00, 2024-06-17T18:50:00,,CPH, CDG,,LIGHT,SNACK
102,2024-06-17,2024-06-17,9,AF,PT14H35M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H10M,,,2024-06-17T12:05:00, 2024-06-17T18:30:00,,2024-06-17T14:05:00, 2024-06-17T20:40:00,,CPH, CDG,,LIGHT,SNACK
103,2024-06-17,2024-06-17,9,AF,PT15H5M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-17T09:45:00, 2024-06-17T16:30:00,,2024-06-17T11:45:00, 2024-06-17T18:50:00,,CPH, CDG,,LIGHT,SNACK
104,2024-06-17,2024-06-17,9,AF,PT16H20M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-17T12:05:00, 2024-06-17T20:30:00,,2024-06-17T14:05:00, 2024-06-17T22:25:00,,CPH, CDG,,LIGHT,SNACK
105,2024-06-17,2024-06-17,9,AF,PT16H55M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H10M,,,2024-06-17T09:45:00, 2024-06-17T18:30:00,,2024-06-17T11:45:00, 2024-06-17T20:40:00,,CPH, CDG,,LIGHT,SNACK
106,2024-06-17,2024-06-17,9,AF,PT18H30M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H20M,,,2024-06-17T06:20:00, 2024-06-17T16:30:00,,2024-06-17T08:25:00, 2024-06-17T18:50:00,,CPH, CDG,,LIGHT,SNACK
107,2024-06-17,2024-06-17,9,AF,PT18H40M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT7H55M,,,2024-06-17T09:45:00, 2024-06-17T20:30:00,,2024-06-17T11:45:00, 2024-06-17T22:25:00,,CPH, CDG,,LIGHT,SNACK
108,2024-06-17,2024-06-17,9,AF,PT20H20M,1,AF,1001.0,1238.16,EUR,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT8H10M,,,2024-06-17T06:20:00, 2024-06-17T18:30:00,,2024-06-17T08:25:00, 2024-06-17T20:40:00,,CPH, CDG,,LIGHT,SNACK
109,2024-06-17,2024-06-17,9,AF,PT22H5M,1,AF,1001.0,1248.73,EUR,1248.73,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H5M, CDG, PT7H55M,,,2024-06-17T06:20:00, 2024-06-17T20:30:00,,2024-06-17T08:25:00, 2024-06-17T22:25:00,,CPH, CDG,,LIGHT,SNACK
110,2024-06-17,2024-06-17,9,AF,PT12H5M,1,AF,1389.0,1626.16,EUR,1626.16,1389.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CHOICE OF STANDARD SEAT,True,BrandedFare,,,,,,,CPH, PT2H, CDG, PT8H20M,,,2024-06-17T09:45:00, 2024-06-17T13:30:00,,2024-06-17T11:45:00, 2024-06-17T15:50:00,,CPH, CDG,,LIGHT,SNACK
111,2024-06-17,2024-06-17,9,SK,PT9H,0,SK,1720.0,1956.03,EUR,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,REFUNDABLE TICKET,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,WIFI,True,BrandedFare,CPH, PT9H,,,,,2024-06-17T12:40:00,,,2024-06-17T15:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE
112,2024-06-17,2024-06-17,9,SK,PT9H,0,SK,1720.0,1956.03,EUR,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,REFUNDABLE TICKET,False,BrandedFare,PRE RESERVED SEAT ASSIGNMENT,True,BrandedFare,WIFI,True,BrandedFare,CPH, PT9H,,,,,2024-06-17T14:40:00,,,2024-06-17T17:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE
113,2024-05-19,2024-05-19,9,FI,PT17H50M,1,FI,226.0,429.83,EUR,429.83,226.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H20M, KEF, PT6H10M,,,2024-06-18T07:20:00, 2024-06-18T17:00:00,,2024-06-18T08:40:00, 2024-06-18T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
114,2024-05-19,2024-05-19,9,FI,PT32H20M,1,FI,226.0,431.17,EUR,431.17,226.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,PREMIUM SEAT,True,BrandedFare,,,,,,,CPH, PT3H15M, KEF, PT6H10M,,,2024-06-18T16:50:00, 2024-06-19T17:00:00,,2024-06-18T18:05:00, 2024-06-19T19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK
115,2024-05-19,2024-05-19,9,TP,PT32H25M,1,TP,267.0,439.66,EUR,439.66,267.0,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,,,,EXTRA LEG ROOM OR FRONT SEAT,True,BrandedFare,,,,CPH, PT3H55M, LIS, PT8H,,,2024-06-18T17:40:00, 2024-06-19T17:05:00,,2024-06-18T20:35:00, 2024-06-19T20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1
116,2024-05-21,2024-05-21,1,AY,PT13H5M,1,AY,251.0,465.92,EUR,465.92,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H5M, LGW, PT8H,,,2024-06-18T11:00:00, 2024-06-18T15:05:00,,2024-06-18T12:05:00, 2024-06-18T18:05:00,,CPH, LGW,,ELIGHT,MEAL AND BEVERAGE
117,2024-05-21,2024-05-21,1,AY,PT26H25M,1,AY,251.0,465.92,EUR,465.92,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,,,,,,,,,,CPH, PT2H, LGW, PT8H,,,2024-06-18T21:40:00, 2024-06-19T15:05:00,,2024-06-18T22:40:00, 2024-06-19T18:05:00,,CPH, LGW,,ELIGHT,MEAL AND BEVERAGE
