numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Grand Total Price,Branded Fare Labels,Included Checked Bags Quantities,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,Flight depature date,Departure Time,Arrival Time,Day of Week Departure,Day Type Departure,Log Grand Total Price
9,LH,12.833333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.5,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.031838427187
9,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,10.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,14.083333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.031838427187
9,LH,16.5,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.031838427187
4,LH,16.25,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.031838427187
9,VS,8.833333333333334,0,1205.46,ECONOMY LIGHT,0,8.833333333333334,No layover,0.0,No layover,0.0,2024-06-22,Afternoon,Afternoon,Saturday,Weekend,7.094616515818124
4,LH,11.916666666666666,1,1213.21,ECONOMY SAVER,1,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.101025018444484
9,AF,10.5,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.1173758049638725
9,AF,10.916666666666666,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,12.0,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,13.333333333333334,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.25,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,13.333333333333334,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.1173758049638725
9,AF,15.416666666666666,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.1173758049638725
9,AF,15.75,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.1173758049638725
9,AF,12.416666666666666,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.25,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.121381685604504
9,AF,12.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,12.75,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,14.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,15.083333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,16.333333333333332,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-22,Afternoon,Evening,Saturday,Weekend,7.121381685604504
9,AF,16.916666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,18.5,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.333333333333334,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,18.666666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-22,Morning,Evening,Saturday,Weekend,7.121381685604504
9,AF,12.083333333333334,1,1626.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-22,Morning,Afternoon,Saturday,Weekend,7.393976686250706
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-22,Afternoon,Afternoon,Saturday,Weekend,7.578672187900459
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-22,Afternoon,Afternoon,Saturday,Weekend,7.578672187900459
1,S4,19.58333333333333,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-23,Morning,Evening,Sunday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,36.833333333333336,2,423.25,BASIC,1,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.047963021013245
1,S4,43.583333333333336,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-23,Morning,Evening,Sunday,Weekend,6.047963021013245
1,S4,43.583333333333336,2,423.25,BASIC,1,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,2024-06-23,Morning,Evening,Sunday,Weekend,6.047963021013245
9,TP,13.333333333333334,1,434.28,DISCOUNT,0,3.8333333333333335, LIS,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.0736894873636516
7,TP,20.08333333333333,1,434.28,DISCOUNT,0,3.9166666666666665, LIS,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.0736894873636516
9,AY,11.833333333333334,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.167306825304179
9,AY,12.666666666666666,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.167306825304179
9,AY,16.333333333333332,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.167306825304179
9,AY,27.5,1,476.9,ECONOMY LIGHT,0,1.5, HEL,8.75,No layover,0.0,2024-06-23,Evening,Evening,Sunday,Weekend,6.167306825304179
1,AY,11.25,1,477.16,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.167851864413745
9,FI,19.25,1,481.83,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-23,Evening,Morning,Sunday,Weekend,6.1775913547429155
9,FI,25.0,1,483.17,ECONOMY LIGHT,0,3.25, KEF,6.166666666666667,No layover,0.0,2024-06-23,Afternoon,Morning,Sunday,Weekend,6.180368558600469
4,IB,29.916666666666668,1,491.2,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,2024-06-23,Evening,Evening,Sunday,Weekend,6.1968513768329325
9,IB,11.833333333333334,1,491.9,BASIC,0,1.5, HEL,8.75,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.198275443801294
9,IB,24.83333333333333,1,495.03,BASIC,0,3.1666666666666665, MAD,8.25,No layover,0.0,2024-06-23,Evening,Afternoon,Sunday,Weekend,6.204618366792824
9,FI,11.166666666666666,1,533.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.166666666666667,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.280077436215495
9,FI,11.333333333333334,1,533.83,ECONOMY LIGHT,0,3.25, KEF,6.333333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.280077436215495
9,FI,14.166666666666666,1,533.83,ECONOMY LIGHT,0,3.333333333333333, KEF,6.333333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.280077436215495
4,LO,25.83333333333333,1,549.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.333333333333334,No layover,0.0,2024-06-23,Evening,Afternoon,Sunday,Weekend,6.309117958055747
6,AY,13.416666666666666,1,555.92,ECONOMY LIGHT,0,2.083333333333333, LGW,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.320624399006072
6,AY,11.5,1,567.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,6.340641450869357
6,AY,16.416666666666668,1,567.16,ECONOMY LIGHT,0,2.083333333333333, LHR,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.340641450869357
1,AY,11.583333333333334,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.916666666666667,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.340641450869357
1,AY,14.25,1,567.16,ECONOMY LIGHT,0,2.0, LHR,7.833333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.340641450869357
1,AY,12.833333333333334,1,567.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,6.340641450869357
1,AY,14.583333333333334,1,567.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.916666666666667,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.340641450869357
1,AY,17.25,1,567.16,ECONOMY LIGHT,0,2.083333333333333, LHR,7.833333333333333,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.340641450869357
2,AY,13.416666666666666,1,567.16,ECONOMY LIGHT,0,2.0, LHR,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.340641450869357
9,LO,30.416666666666668,1,629.56,ECONOMY NO BAG,0,1.4166666666666667, WAW,9.5,No layover,0.0,2024-06-23,Evening,Evening,Sunday,Weekend,6.4450211626834
4,IB,17.833333333333332,1,662.45,BASIC,0,3.0, BCN,8.916666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,6.495945083314132
4,LO,13.416666666666666,1,744.56,ECONOMY STANDARD,1,1.3333333333333333, WAW,9.5,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,6.612793439877455
9,TK,22.916666666666668,1,761.46,RESTRICTED,2,3.25, IST,10.75,No layover,0.0,2024-06-23,Evening,Afternoon,Sunday,Weekend,6.635237643050128
9,TK,27.916666666666668,1,761.46,RESTRICTED,2,3.25, IST,10.75,No layover,0.0,2024-06-23,Evening,Evening,Sunday,Weekend,6.635237643050128
9,UX,17.75,2,834.0,STANDARD,1,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,2024-06-23,Morning,Afternoon,Sunday,Weekend,6.726233402358747
9,UX,17.75,2,834.0,STANDARD,1,1.4166666666666667, AMS,2.583333333333333, MAD,8.25,2024-06-23,Morning,Afternoon,Sunday,Weekend,6.726233402358747
9,AZ,18.58333333333333,2,1061.5,ECONOMY FLEX,1,2.083333333333333, CDG,2.083333333333333, FCO,9.75,2024-06-23,Morning,Evening,Sunday,Weekend,6.967438281143311
9,UA,12.166666666666666,1,1112.23,BASIC ECONOMY,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.014122287955589
9,AC,15.966666666666669,1,1113.83,BASIC,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.0155598056105735
9,UA,15.966666666666669,1,1113.83,BASIC ECONOMY,0,8.25, YYZ,1.8833333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.0155598056105735
9,UA,11.25,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.016259846923648
9,UA,13.083333333333334,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.5,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.016259846923648
9,UA,14.0,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.016259846923648
9,UA,16.416666666666668,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.016259846923648
9,UA,19.75,1,1114.61,BASIC ECONOMY,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.016259846923648
9,OS,16.166666666666668,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.028919259464637
9,OS,16.25,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.028919259464637
9,OS,19.0,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.028919259464637
9,OS,19.08333333333333,1,1128.81,ECONOMY LIGHT,0,1.6666666666666663, VIE,9.166666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.028919259464637
9,LX,12.833333333333334,1,1128.85,ECONOMY LIGHT,0,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.028954694383982
9,LH,10.916666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.029273552167256
9,LH,12.0,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.029273552167256
9,LH,14.666666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.916666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.029273552167256
9,LH,15.166666666666666,1,1129.21,ECONOMY LIGHT,0,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.029273552167256
9,SN,12.166666666666666,1,1129.73,ECONOMY LIGHT,0,1.5833333333333337, BRU,8.416666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.029733945103044
9,LH,12.833333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.5,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.031838427187
9,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.031838427187
9,LH,14.0,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,10.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.031838427187
9,LH,14.083333333333334,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.031838427187
9,LH,16.25,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.031838427187
9,LH,16.416666666666668,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.031838427187
9,LH,16.5,1,1132.11,ECONOMY LIGHT,0,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.031838427187
9,VS,8.833333333333334,0,1205.46,ECONOMY LIGHT,0,8.833333333333334,No layover,0.0,No layover,0.0,2024-06-23,Afternoon,Afternoon,Sunday,Weekend,7.094616515818124
4,LX,14.5,1,1212.85,ECONOMY SAVER,1,1.75, ZRH,9.166666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.10072824095123
4,LH,13.916666666666666,1,1213.21,ECONOMY SAVER,1,1.5833333333333337, MUC,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.101025018444484
4,LH,12.75,1,1216.11,ECONOMY SAVER,1,1.5, FRA,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.103412518961122
4,LH,12.75,1,1216.11,ECONOMY SAVER,1,1.5, FRA,10.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.103412518961122
4,LH,12.833333333333334,1,1216.11,ECONOMY SAVER,1,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.103412518961122
4,LH,15.25,1,1216.11,ECONOMY SAVER,1,1.5, FRA,7.583333333333333,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.103412518961122
9,AF,10.5,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.1173758049638725
9,AF,12.0,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.1173758049638725
9,AF,13.333333333333334,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.1173758049638725
9,AF,15.416666666666666,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.0,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.1173758049638725
9,AF,15.75,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.1173758049638725
9,AF,19.166666666666668,1,1233.21,ECONOMY LIGHT,0,1.4166666666666667, AMS,8.083333333333334,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.1173758049638725
9,AF,12.416666666666666,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.25,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.121381685604504
9,AF,12.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.121381685604504
9,AF,12.75,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.121381685604504
9,AF,14.583333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.121381685604504
9,AF,15.083333333333334,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.121381685604504
9,AF,16.333333333333332,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.121381685604504
9,AF,16.916666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,8.166666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.121381685604504
9,AF,18.5,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.333333333333334,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.121381685604504
9,AF,18.666666666666668,1,1238.16,ECONOMY LIGHT,0,2.0, CDG,7.916666666666667,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.121381685604504
9,AF,20.33333333333333,1,1238.16,ECONOMY LIGHT,0,2.083333333333333, CDG,8.166666666666666,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.121381685604504
9,AF,22.08333333333333,1,1248.73,ECONOMY LIGHT,0,2.083333333333333, CDG,7.916666666666667,No layover,0.0,2024-06-23,Morning,Evening,Sunday,Weekend,7.12988231381849
9,AF,12.083333333333334,1,1626.16,ECONOMY LIGHT,0,2.0, CDG,8.333333333333334,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,7.393976686250706
9,LH,11.166666666666666,1,1761.11,ECONOMY LIGHT,0,1.5, FRA,8.0,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.473699571054182
9,LH,11.25,1,1761.11,ECONOMY LIGHT,0,1.5, FRA,8.916666666666666,No layover,0.0,2024-06-23,Afternoon,Evening,Sunday,Weekend,7.473699571054182
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-23,Afternoon,Afternoon,Sunday,Weekend,7.578672187900459
9,SK,9.0,0,1956.03,SAS GO PRO,1,9.0,No layover,0.0,No layover,0.0,2024-06-23,Afternoon,Afternoon,Sunday,Weekend,7.578672187900459
9,UA,12.833333333333334,1,4152.35,BUSINESS,2,1.8333333333333333, ZRH,9.166666666666666,No layover,0.0,2024-06-23,Morning,Afternoon,Sunday,Weekend,8.331429718017425
